creatorLabel,datebirth,datedeath,placebirthLabel,coord,lat_long,placedeathLabel,coord_2,lat_long_2
Léon Bakst,1866-02-08T00:00:00Z,1924-12-27T00:00:00Z,Hrodna,Point(23.816666666 53.666666666),"53.666666666667, 23.816666666667",Paris,,"48.856577777778, 2.3518277777778"
Itzhak Danziger,1916-06-26T00:00:00Z,1977-07-11T00:00:00Z,Berlin,Point(13.383333333 52.516666666),"52.516666666667, 13.383333333333",Ramla,,"31.9318, 34.873555555556"
Thomas Eakins,1844-07-25T00:00:00Z,1916-06-25T00:00:00Z,Philadelphie,Point(-75.163333333 39.953055555),"39.953055555556, -75.163333333333",Philadelphie,,"39.953055555556, -75.163333333333"
Henry Gowa,1902-05-25T00:00:00Z,1990-05-23T00:00:00Z,Hambourg,Point(10.0 53.55),"53.55, 10",Munich,,"48.133333333333, 11.566666666667"
Georges-Antoine Rochegrosse,1859-08-02T00:00:00Z,1938-07-11T00:00:00Z,Versailles,Point(2.134166666 48.804722222),"48.804722222222, 2.1341666666667",Algérie,,"28, 2"
Leon Dabo,1864-07-09T00:00:00Z,1960-11-07T00:00:00Z,Paris,Point(2.351827777 48.856577777),"48.856577777778, 2.3518277777778",Manhattan,,"40.728333333333, -73.994166666667"
Marie-Louise von Motesiczky,1906-10-24T00:00:00Z,1996-06-10T00:00:00Z,Vienne,Point(16.373064 48.20833),"48.20833, 16.373064",Londres,,"51.507222222222, -0.1275"
Albín Brunovský,1935-12-25T00:00:00Z,1997-01-20T00:00:00Z,Zohor,Point(16.991666666 48.325),"48.325, 16.991666666667",Bratislava,,"48.144722222222, 17.112777777778"
Charlotte Berend-Corinth,1880-05-25T00:00:00Z,1967-01-10T00:00:00Z,Berlin,Point(13.383333333 52.516666666),"52.516666666667, 13.383333333333",New York,,"40.67, -73.94"
Oscar Ghiglia,1876-08-23T00:00:00Z,1945-06-14T00:00:00Z,Livourne,Point(10.316666666 43.55),"43.55, 10.316666666667",Florence,,"43.771388888889, 11.254166666667"
Jefim Golyscheff,1897-09-20T00:00:00Z,1970-09-25T00:00:00Z,Kherson,Point(32.6 46.633333333),"46.633333333333, 32.6",Paris,,"48.856577777778, 2.3518277777778"
Adam Gerżabek,1898-08-28T00:00:00Z,1965-02-07T00:00:00Z,Jasło,Point(21.466666666 49.733333333),"49.733333333333, 21.466666666667",Varsovie,,"52.216666666667, 21.033333333333"
Emilio Scanavino,1922-02-28T00:00:00Z,1986-11-28T00:00:00Z,Gênes,Point(8.933983333 44.407186111),"44.407186111111, 8.9339833333333",Milan,,"45.464161, 9.190336"
Paula Ludwig,1900-01-05T00:00:00Z,1974-01-27T00:00:00Z,Feldkirch,Point(9.598333333 47.238055555),"47.238055555556, 9.5983333333333",Darmstadt,,"49.866666666667, 8.65"
John Duncan Fergusson,1874-03-09T00:00:00Z,1961-01-30T00:00:00Z,Leith,Point(-3.17005 55.9801),"55.9801, -3.17005",Glasgow,,"55.87, -4.27"
Joaquín Sorolla y Bastida,1863-02-27T00:00:00Z,1923-08-10T00:00:00Z,Valence,Point(-0.375 39.466666666),"39.466666666667, -0.375",Cercedilla,,"40.7375, -4.0630555555556"
Ad Reinhardt,1913-12-24T00:00:00Z,1967-08-30T00:00:00Z,Buffalo,Point(-78.849444444 42.904722222),"42.904722222222, -78.849444444444",New York,,"40.67, -73.94"
Albert Marquet,1875-03-27T00:00:00Z,1947-06-13T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),"44.837777777778, -0.57944444444444",Paris,,"48.856577777778, 2.3518277777778"
Nicolaas Bastert,1854-01-07T00:00:00Z,1939-04-18T00:00:00Z,Maarsseveen,Point(5.0736 52.1408),"52.1408, 5.0736",Loenen aan de Vecht,,"52.2103, 5.0222"
Luis César Amadori,1902-05-28T00:00:00Z,1977-06-05T00:00:00Z,Pescara,Point(14.214188888 42.464277777),"42.464277777778, 14.214188888889",Buenos Aires,,"-34.599722222222, -58.381944444444"
Sigrid Hjertén,1885-10-27T00:00:00Z,1948-03-24T00:00:00Z,Sundsvall,Point(17.306944444 62.390833333),"62.390833333333, 17.306944444444",Stockholm,,"59.329444444444, 18.068611111111"
Adam Siepen,1851-06-08T00:00:00Z,1904-01-27T00:00:00Z,Düren,Point(6.483333333 50.8),"50.8, 6.4833333333333",Düsseldorf,,"51.216666666667, 6.8166666666667"
Peter Janssen,1906-03-29T00:00:00Z,1979-03-18T00:00:00Z,Bonn,Point(7.099722222 50.733888888),"50.733888888889, 7.0997222222222",Berlin,,"52.516666666667, 13.383333333333"
Arthur Kaufmann,1888-07-07T00:00:00Z,1971-09-25T00:00:00Z,Mülheim,Point(6.878888888 51.428333333),"51.428333333333, 6.8788888888889",Nova Friburgo,,"-22.281944444444, -42.530833333333"
Charlotte Salomon,1917-04-16T00:00:00Z,1943-10-10T00:00:00Z,Berlin,Point(13.383333333 52.516666666),"52.516666666667, 13.383333333333",camp d'extermination de Birkenau,,"50.03777778, 19.175"
Adalbert Jaschinski,1905-10-14T00:00:00Z,1989-02-17T00:00:00Z,Königsberg,Point(20.516666666 54.716666666),"54.716666666667, 20.516666666667",Cologne,,"50.942222222222, 6.9577777777778"
Călin Alupi,1906-07-20T00:00:00Z,1988-09-19T00:00:00Z,Bessarabie,Point(29.0 46.833333333),"46.833333333333, 29",Iași,,"47.162222222222, 27.588888888889"
Francisco Zúñiga,1912-12-27T00:00:00Z,1998-08-09T00:00:00Z,San José,Point(-84.083333333 9.933333333),"9.9333333333333, -84.083333333333",Mexico,,"19.419444444444, -99.145555555556"
Olga Rozanova,1886-07-03T00:00:00Z,1918-11-07T00:00:00Z,Melenki,Point(41.633333333 55.333333333),"55.333333333333, 41.633333333333",Q4145421,,"55.781388888889, 37.549316666667"
Émile Bernard,1868-04-28T00:00:00Z,1941-04-16T00:00:00Z,Lille,Point(3.0575 50.631944444),"50.631944444444, 3.0575",Paris,,"48.856577777778, 2.3518277777778"
Frank Robbins,1917-09-09T00:00:00Z,1994-11-28T00:00:00Z,Boston,Point(-71.061666666 42.357777777),"42.357777777778, -71.061666666667",San Miguel de Allende,,"20.915277777778, -100.74388888889"
Eric Isenburger,1902-05-17T00:00:00Z,1994-03-26T00:00:00Z,Francfort-sur-le-Main,Point(8.679722222 50.113611111),"50.113611111111, 8.6797222222222",New York,,"40.67, -73.94"
Amélie d'Espagne,1834-10-12T00:00:00Z,1905-08-27T00:00:00Z,Madrid,Point(-3.691944444 40.418888888),"40.418888888889, -3.6919444444444",Munich,,"48.133333333333, 11.566666666667"
Andreas Müller,1831-07-23T00:00:00Z,1901-12-07T00:00:00Z,Sonthofen,Point(10.281666666 47.514166666),"47.514166666667, 10.281666666667",Munich,,"48.133333333333, 11.566666666667"
Adalbert Trillhaase,1858-01-07T00:00:00Z,1936-05-12T00:00:00Z,Erfurt,Point(11.029166666 50.978055555),"50.978055555556, 11.029166666667",Niederdollendorf,,"50.6942, 7.17889"
Louise Catherine Breslau,1856-12-06T00:00:00Z,1927-05-12T00:00:00Z,Munich,Point(11.566666666 48.133333333),"48.133333333333, 11.566666666667",Neuilly-sur-Seine,,"48.887222222222, 2.2675"
Fujishima Takeji,1867-09-18T00:00:00Z,1943-03-19T00:00:00Z,Kagoshima,Point(130.557222222 31.596666666),"31.596666666667, 130.55722222222",Tokyo,,"35.683889, 139.774444"
Piero Manzoni,1933-07-13T00:00:00Z,1963-02-06T00:00:00Z,Soncino,Point(9.866666666 45.4),"45.4, 9.8666666666667",Milan,,"45.464161, 9.190336"
Eva Hesse,1936-01-11T00:00:00Z,1970-05-29T00:00:00Z,Hambourg,Point(10.0 53.55),"53.55, 10",New York,,"40.67, -73.94"
Hermann Struck,1876-03-06T00:00:00Z,1944-01-11T00:00:00Z,Berlin,Point(13.383333333 52.516666666),"52.516666666667, 13.383333333333",Haïfa,,"32.8, 34.983333333333"
Hendrik Jacobus Scholten,1824-07-11T00:00:00Z,1907-05-29T00:00:00Z,Amsterdam,Point(4.9 52.383333333),"52.383333333333, 4.9",Heemstede,,"52.3528, 4.62"
Winslow Homer,1836-02-24T00:00:00Z,1910-09-29T00:00:00Z,Boston,Point(-71.061666666 42.357777777),"42.357777777778, -71.061666666667","Prouts Neck, Maine",,"43.53333333, -70.31444444"
Ulrich Becher,1910-01-02T00:00:00Z,1990-04-15T00:00:00Z,Berlin,Point(13.383333333 52.516666666),"52.516666666667, 13.383333333333",Bâle,,"47.550555555556, 7.5911111111111"
Valentine de Saint-Point,1875-02-16T00:00:00Z,1953-03-28T00:00:00Z,Lyon,Point(4.841388888 45.758888888),"45.758888888889, 4.8413888888889",Le Caire,,"30.056111111111, 31.239444444444"
Édouard-Antoine Marsal,1845-07-04T00:00:00Z,1929-01-01T00:00:00Z,Montpellier,Point(3.877230555 43.610919444),"43.610919444444, 3.8772305555556",Montpellier,,"43.610919444444, 3.8772305555556"
Edina Altara,1898-07-09T00:00:00Z,1983-04-11T00:00:00Z,Sassari,Point(8.559166666 40.726666666),"40.726666666667, 8.5591666666667",Lanusei,,"39.883333333333, 9.55"
Ya?ak?ov Sht?ainhart?,1887-05-23T00:00:00Z,1968-02-11T00:00:00Z,Żerków,Point(17.566666666 52.066666666),"52.066666666667, 17.566666666667",Nahariya,,"33.003611111111, 35.0925"
Patricia de Connaught,1886-03-17T00:00:00Z,1974-01-12T00:00:00Z,palais de Buckingham,Point(-0.142 51.501),"51.501, -0.142",Surrey,,"51.25, -0.41666666666667"
Leo Kahn,1894-08-15T00:00:00Z,1983-09-27T00:00:00Z,Bruchsal,Point(8.6 49.133333333),"49.133333333333, 8.6",Ramat Gan,,"32.083333333333, 34.816666666667"
Ettore Tito,1859-12-17T00:00:00Z,1941-06-26T00:00:00Z,Castellammare di Stabia,Point(14.483333333 40.7),"40.7, 14.483333333333",Venise,,"45.439722222222, 12.331944444444"
Véronique Filozof,1904-08-08T00:00:00Z,1977-01-12T00:00:00Z,Bâle,Point(7.591111111 47.550555555),"47.550555555556, 7.5911111111111",Mulhouse,,"47.748611111111, 7.3391666666667"
Adalbert Franz Seligmann,1862-04-02T00:00:00Z,1945-12-13T00:00:00Z,Vienne,Point(16.373064 48.20833),"48.20833, 16.373064",Vienne,,"48.20833, 16.373064"
François Willi Wendt,1909-11-16T00:00:00Z,1970-05-15T00:00:00Z,Berlin,Point(13.383333333 52.516666666),"52.516666666667, 13.383333333333",Châtillon,,"48.801111111111, 2.2886111111111"
Bernhard Hoetger,1874-05-04T00:00:00Z,1949-07-18T00:00:00Z,Dortmund,Point(7.465277777 51.513888888),"51.513888888889, 7.4652777777778",Interlaken,,"46.688125, 7.8646444444444"
Edwin Scharff,1887-03-21T00:00:00Z,1955-05-18T00:00:00Z,Neu-Ulm,Point(10.0 48.383333333),"48.383333333333, 10",Hambourg,,"53.55, 10"
Julie Wolfthorn,1864-01-08T00:00:00Z,1944-12-29T00:00:00Z,Toruń,Point(18.616666666 53.016666666),"53.016666666667, 18.616666666667",camp de concentration de Theresienstadt,,"50.510278, 14.149722"
Johannes Molzahn,1892-05-21T00:00:00Z,1965-12-31T00:00:00Z,Duisbourg,Point(6.761111111 51.432222222),"51.432222222222, 6.7611111111111",Munich,,"48.133333333333, 11.566666666667"
Adam Marczyński,1908-12-24T00:00:00Z,1985-01-13T00:00:00Z,Cracovie,Point(19.95 50.066666666),"50.066666666667, 19.95",Cracovie,,"50.066666666667, 19.95"
Vanessa Bell,1879-05-30T00:00:00Z,1961-04-07T00:00:00Z,Londres,Point(-0.1275 51.507222222),"51.507222222222, -0.1275",Charleston Farmhouse,,"50.8422, 0.114697"
Lajos Vajda,1908-08-06T00:00:00Z,1941-09-07T00:00:00Z,Zalaegerszeg,Point(16.851111111 46.839166666),"46.839166666667, 16.851111111111",Budakeszi,,"47.511111111111, 18.93"
Friedrich Pecht,1814-10-02T00:00:00Z,1903-04-24T00:00:00Z,Constance,Point(9.175277777 47.663333333),"47.663333333333, 9.1752777777778",Munich,,"48.133333333333, 11.566666666667"
Carl Röchling,1855-05-21T00:00:00Z,1920-05-06T00:00:00Z,Sarrebruck,Point(7.0 49.233333333),"49.233333333333, 7",Berlin,,"52.516666666667, 13.383333333333"
Lioubov Popova,1889-05-06T00:00:00Z,1924-05-25T00:00:00Z,Mojaïsk,Point(36.033333333 55.5),"55.5, 36.033333333333",Moscou,,"55.755833333333, 37.617777777778"
Oda Krohg,1860-06-11T00:00:00Z,1935-10-19T00:00:00Z,Åsgårdstrand,Point(10.46666667 59.34997222),"59.34997222, 10.46666667",Oslo,,"59.911111111111, 10.752777777778"
Ferenc Joachim,1882-05-21T00:00:00Z,1964-09-16T00:00:00Z,Szeged,Point(20.166666666 46.25),"46.25, 20.166666666667",Gyula,,"46.65, 21.282777777778"
Acácio Lino,1878-02-25T00:00:00Z,1956-04-18T00:00:00Z,Travanca,Point(-8.183333333 41.281111111),"41.281111111111, -8.1833333333333",Porto,,"41.15, -8.6"
Béla Kádár,1877-06-14T00:00:00Z,1955-12-31T00:00:00Z,Budapest,Point(19.040833333 47.498333333),"47.498333333333, 19.040833333333",Budapest,,"47.498333333333, 19.040833333333"
George Leslie Hunter,1877-08-07T00:00:00Z,1931-12-07T00:00:00Z,Rothesay,Point(-5.05 55.833333333),"55.833333333333, -5.05",Glasgow,,"55.87, -4.27"
Georg Mayer-Marton,1897-06-03T00:00:00Z,1960-08-08T00:00:00Z,Győr,Point(17.634444444 47.684166666),"47.684166666667, 17.634444444444",Liverpool,,"53.416666666667, -3"
Isidor Kaufmann,1853-03-22T00:00:00Z,1921-11-16T00:00:00Z,Arad,Point(21.316666666 46.166666666),"46.166666666667, 21.316666666667",Vienne,,"48.20833, 16.373064"
Lothar Schreyer,1886-10-19T00:00:00Z,1966-06-18T00:00:00Z,Blasewitz,Point(13.795833333 51.052777777),"51.052777777778, 13.795833333333",Hambourg,,"53.55, 10"
Mathurin Méheut,1882-05-21T00:00:00Z,1958-02-22T00:00:00Z,Lamballe,Point(-2.517777777 48.468611111),"48.468611111111, -2.5177777777778",Paris,,"48.856577777778, 2.3518277777778"
William Merritt Chase,1849-11-01T00:00:00Z,1916-10-25T00:00:00Z,Nineveh,Point(-86.0847 39.3622),"39.3622, -86.0847",New York,,"40.67, -73.94"
César Klein,1876-09-14T00:00:00Z,1954-03-13T00:00:00Z,Hambourg,Point(10.0 53.55),"53.55, 10",Lübeck,,"53.869722222222, 10.686388888889"
Shigeru Aoki,1882-07-13T00:00:00Z,1911-03-25T00:00:00Z,Kurume,Point(130.516666666 33.316666666),"33.316666666667, 130.51666666667",Fukuoka,,"33.590277777778, 130.40194444444"
Jerzy Merkel,1881-06-05T00:00:00Z,1976-11-24T00:00:00Z,Lviv,Point(24.014166666 49.83),"49.83, 24.014166666667",Vienne,,"48.20833, 16.373064"
Roberto Crippa,1921-05-07T00:00:00Z,1972-03-19T00:00:00Z,Monza,Point(9.273611111 45.584722222),"45.584722222222, 9.2736111111111",Bresso,,"45.533333333333, 9.1833333333333"
Theodore Roszak,1907-05-01T00:00:00Z,1981-09-02T00:00:00Z,Poznań,Point(16.916666666 52.4),"52.4, 16.916666666667",New York,,"40.67, -73.94"
Gert Heinrich Wollheim,1894-09-11T00:00:00Z,1974-04-22T00:00:00Z,Loschwitz,Point(13.821666666 51.063611111),"51.063611111111, 13.821666666667",New York,,"40.67, -73.94"
Hugo Simberg,1873-06-24T00:00:00Z,1917-07-12T00:00:00Z,Hamina,Point(27.198055555 60.569722222),"60.569722222222, 27.198055555556",Ähtäri,,"62.55, 24.069444444444"
Felka Platek,1899-01-03T00:00:00Z,1944-08-02T00:00:00Z,Varsovie,Point(21.033333333 52.216666666),"52.216666666667, 21.033333333333",Auschwitz,,"50.035833, 19.178333"
Dr. Atl,1875-10-03T00:00:00Z,1964-08-15T00:00:00Z,Guadalajara,Point(-103.351944444 20.666111111),"20.666111111111, -103.35194444444",Mexico,,"19.419444444444, -99.145555555556"
Geo Milev,1895-01-15T00:00:00Z,1925-05-15T00:00:00Z,Radnevo,Point(25.933611111 42.288611111),"42.288611111111, 25.933611111111",Sofia,,"42.7, 23.333333333333"
Gerd Arntz,1900-12-11T00:00:00Z,1988-12-05T00:00:00Z,Remscheid,Point(7.2 51.183333333),"51.183333333333, 7.2",La Haye,,"52.084166666667, 4.3175"
Maurice Galbraith Cullen,1866-06-06T00:00:00Z,1934-03-28T00:00:00Z,Saint-Jean de Terre-Neuve,Point(-52.707222222 47.5675),"47.5675, -52.707222222222",Chambly,,"45.45, -73.2833"
Toyen,1902-09-21T00:00:00Z,1980-11-09T00:00:00Z,Smíchov,Point(14.405556 50.075278),"50.075278, 14.405556",Paris,,"48.856577777778, 2.3518277777778"
Felix Nussbaum,1904-12-11T00:00:00Z,1944-08-02T00:00:00Z,Allemagne,Point(10.0 51.0),"51, 10",camp d'extermination de Birkenau,,"50.03777778, 19.175"
Mark Tobey,1890-12-11T00:00:00Z,1976-04-24T00:00:00Z,Centerville,Point(-87.745833333 43.936944444),"43.936944444444, -87.745833333333",Bâle,,"47.550555555556, 7.5911111111111"
Max Weber,1881-04-18T00:00:00Z,1961-10-04T00:00:00Z,Białystok,Point(23.166666666 53.116666666),"53.133333333333, 23.166666666667",Great Neck,,"40.787222222222, -73.727222222222"
Max Weber,1881-04-18T00:00:00Z,1961-10-04T00:00:00Z,Białystok,Point(23.166666666 53.116666666),"53.116666666667, 23.166666666667",Great Neck,,"40.787222222222, -73.727222222222"
Paja Jovanović,1859-06-16T00:00:00Z,1957-11-30T00:00:00Z,Vršac,Point(21.298611111 45.120555555),"45.120555555556, 21.298611111111",Vienne,,"48.20833, 16.373064"
Marie Bracquemond,1840-12-01T00:00:00Z,1916-01-17T00:00:00Z,Morlaix,Point(-3.827777777 48.5775),"48.5775, -3.8277777777778",Sèvres,,"48.823055555556, 2.2108333333333"
Édouard Castres,1838-06-21T00:00:00Z,1902-06-28T00:00:00Z,Genève,Point(6.15 46.2),"46.2, 6.15",Annemasse,,"46.195, 6.2355555555556"
William Roberts,1895-06-05T00:00:00Z,1980-01-20T00:00:00Z,Londres,Point(-0.1275 51.507222222),"51.507222222222, -0.1275",Londres,,"51.507222222222, -0.1275"
James Brooks,1906-03-18T00:00:00Z,1992-03-09T00:00:00Z,Saint-Louis,Point(-90.2 38.616666666),"38.616666666667, -90.2",East Hampton,,"40.9569, -72.1989"
Werner Heldt,1904-11-17T00:00:00Z,1954-10-03T00:00:00Z,Mitte,Point(13.406667 52.519444),"52.519444, 13.406667",Serrara Fontana,,"40.716666666667, 13.9"
Lou Albert-Lasard,1885-11-10T00:00:00Z,1969-07-21T00:00:00Z,Metz,Point(6.176944444 49.119722222),"49.119722222222, 6.1769444444444",Paris,,"48.856577777778, 2.3518277777778"
Mario Prassinos,1916-08-12T00:00:00Z,1985-10-23T00:00:00Z,Constantinople,Point(28.976018 41.01224),"41.01224, 28.976018",Paris,,"48.856577777778, 2.3518277777778"
John Bauer,1882-06-04T00:00:00Z,1918-11-20T00:00:00Z,Jönköping,Point(14.160555555 57.782777777),"57.782777777778, 14.160555555556",Vättern,,"58.4, 14.6"
Hermann Daur,1870-02-21T00:00:00Z,1925-02-21T00:00:00Z,Q2346278,Point(7.65777778 47.60222222),"47.60222222, 7.65777778",Weil-am-Rhein,,"47.594722222222, 7.6108333333333"
Mikhaïl Vroubel,1856-03-17T00:00:00Z,1910-04-14T00:00:00Z,Omsk,Point(73.383333333 54.966666666),"54.966666666667, 73.383333333333",Saint-Pétersbourg,,"59.95, 30.316666666667"
James Brooks,1906-10-18T00:00:00Z,1992-03-09T00:00:00Z,Saint-Louis,Point(-90.2 38.616666666),"38.616666666667, -90.2",East Hampton,,"40.9569, -72.1989"
Tibor Gergely,1900-08-02T00:00:00Z,1978-01-13T00:00:00Z,Budapest,Point(19.040833333 47.498333333),"47.498333333333, 19.040833333333",New York,,"40.67, -73.94"
Hede von Trapp,1877-11-18T00:00:00Z,1947-12-29T00:00:00Z,Pula,Point(13.833333333 44.866666666),"44.866666666667, 13.833333333333",Korneubourg,,"48.345277777778, 16.333055555556"
Åke Mattas,1920-01-14T00:00:00Z,1962-12-20T00:00:00Z,Mänttä,Point(24.623611111 62.029166666),"62.029166666667, 24.623611111111",Helsinki,,"60.173333333333, 24.948611111111"
Ludwig Manzel,1858-06-03T00:00:00Z,1936-06-20T00:00:00Z,Neu Kosenow,Point(13.75 53.8),"53.8, 13.75",Berlin,,"52.516666666667, 13.383333333333"
Victorine Meurent,1844-02-18T00:00:00Z,1927-03-17T00:00:00Z,Paris,Point(2.351827777 48.856577777),"48.856577777778, 2.3518277777778",Colombes,,"48.923611111111, 2.2522222222222"
Tsugouharu Foujita,1886-11-27T00:00:00Z,1968-01-29T00:00:00Z,Tokyo,Point(139.774444 35.683889),"35.683889, 139.774444",Zurich,,"47.378611111111, 8.54"
Noe Canjura,1922-08-14T00:00:00Z,1970-09-29T00:00:00Z,Apopa,Point(-89.183333333 13.8),"13.8, -89.183333333333",Morienval,,"49.298055555556, 2.92"
Änne Koken,1885-05-28T00:00:00Z,1919-04-19T00:00:00Z,Hanovre,Point(9.738611111 52.374444444),"52.374444444444, 9.7386111111111",Hanovre,,"52.374444444444, 9.7386111111111"
Max Kämpf,1912-01-01T00:00:00Z,1982-01-01T00:00:00Z,Bâle,Point(7.591111111 47.550555555),"47.550555555556, 7.5911111111111",Bâle,,"47.550555555556, 7.5911111111111"
Ferdinand Hodler,1853-03-14T00:00:00Z,1918-05-19T00:00:00Z,Berne,Point(7.438611111 46.950833333),"46.950833333333, 7.4386111111111",Genève,,"46.2, 6.15"
Ibrahim Ghannam,1930-01-01T00:00:00Z,1984-01-01T00:00:00Z,district de Haïfa,Point(35.0 32.583333333),"32.583333333333, 35",Beyrouth,,"33.886944444444, 35.513055555556"
Edwin Austin Abbey,1852-04-01T00:00:00Z,1911-08-01T00:00:00Z,Philadelphie,Point(-75.163333333 39.953055555),"39.953055555556, -75.163333333333",Londres,,"51.507222222222, -0.1275"
Norman Rockwell,1894-02-03T00:00:00Z,1978-11-08T00:00:00Z,New York,Point(-73.94 40.67),"40.67, -73.94",Stockbridge,,"42.2875, -73.320833333333"
Oscar Bluemner,1867-06-21T00:00:00Z,1938-01-12T00:00:00Z,Prenzlau,Point(13.866666666 53.316666666),"53.316666666667, 13.866666666667",Massachusetts,,"42.3, -71.8"
Georg Eisler,1928-04-20T00:00:00Z,1998-01-15T00:00:00Z,Vienne,Point(16.373064 48.20833),"48.20833, 16.373064",Vienne,,"48.20833, 16.373064"
Grandma Moses,1860-09-07T00:00:00Z,1961-12-13T00:00:00Z,État de New York,Point(-75.0 43.0),"43, -75",Hoosick Falls,,"42.9006, -73.3525"
Ľudovít Fulla,1902-04-27T00:00:00Z,1980-04-21T00:00:00Z,Ružomberok,Point(19.308333333 49.078611111),"49.078611111111, 19.308333333333",Bratislava,,"48.144722222222, 17.112777777778"
Heinrich C. Berann,1915-03-31T00:00:00Z,1999-12-04T00:00:00Z,Innsbruck,Point(11.383333333 47.266666666),"47.266666666667, 11.383333333333",Lans,,"47.238333333333, 11.431388888889"
Ludwig Dettmann,1865-07-25T00:00:00Z,1944-11-19T00:00:00Z,Adelby,Point(9.46667 54.7819),"54.7819, 9.46667",Berlin,,"52.516666666667, 13.383333333333"
Rudolf Levy,1875-07-15T00:00:00Z,1944-01-01T00:00:00Z,Szczecin,Point(14.555277777 53.424722222),"53.424722222222, 14.555277777778",Italie,,"43, 12"
Alfred Macalik,1888-09-10T00:00:00Z,1979-09-20T00:00:00Z,Vienne,Point(16.373064 48.20833),"48.20833, 16.373064",Oradea,,"47.072222222222, 21.921111111111"
Walter Trier,1890-06-25T00:00:00Z,1951-07-08T00:00:00Z,Prague,Point(14.421388888 50.088611111),"50.088611111111, 14.421388888889",Canada,,"56, -109"
Hans Hofmann,1880-03-21T00:00:00Z,1966-02-17T00:00:00Z,Weissenburg in Bayern,Point(10.971944444 49.030555555),"49.030555555556, 10.971944444444",New York,,"40.67, -73.94"
Francis Cadell (peintre),1883-04-12T00:00:00Z,1937-12-06T00:00:00Z,Édimbourg,Point(-3.198888888 55.95),"55.95, -3.1988888888889",Édimbourg,,"55.95, -3.1988888888889"
Ervin Bossányi,1891-03-03T00:00:00Z,1975-07-11T00:00:00Z,Hongrie,Point(19.0 47.0),"47, 19",district londonien de Hillingdon,,"51.5, -0.45"
Hans Zatzka,1859-03-08T00:00:00Z,1945-12-17T00:00:00Z,Vienne,Point(16.373064 48.20833),"48.20833, 16.373064",Vienne,,"48.20833, 16.373064"
Ľudovít Feld,1904-03-19T00:00:00Z,1991-05-18T00:00:00Z,Košice,Point(21.25 48.716666666),"48.716666666667, 21.25",Košice,,"48.716666666667, 21.25"
Gerda Wegener,1885-03-15T00:00:00Z,1940-07-28T00:00:00Z,Hammelev,Point(10.895 56.444166666),"56.444166666667, 10.895",Frederiksberg,,"55.6775, 12.536388888889"
Nadežda Petrović,1873-10-12T00:00:00Z,1915-04-03T00:00:00Z,Čačak,Point(20.349722222 43.891388888),"43.891388888889, 20.349722222222",Valjevo,,"44.266666666667, 19.883333333333"
Eugene Spiro,1874-04-18T00:00:00Z,1972-09-26T00:00:00Z,Wrocław,Point(17.03533 51.10773),"51.10773, 17.03533",New York,,"40.67, -73.94"
Leo Michelson,1887-05-12T00:00:00Z,1978-01-01T00:00:00Z,Riga,Point(24.106944444 56.9475),"56.9475, 24.106944444444",New York,,"40.67, -73.94"
Ludwig Hirschfeld Mack,1893-07-11T00:00:00Z,1965-01-07T00:00:00Z,Francfort-sur-le-Main,Point(8.679722222 50.113611111),"50.113611111111, 8.6797222222222",Sydney,,"-33.869444444444, 151.20833333333"
Henri Julien,1852-05-14T00:00:00Z,1908-09-17T00:00:00Z,Québec,Point(-71.224167 46.816111),"46.816111, -71.224167",Montréal,,"45.508056, -73.555"
Harriet Backer,1845-01-21T00:00:00Z,1932-03-25T00:00:00Z,Holmestrand,Point(10.248611 59.495278),"59.495278, 10.248611",Oslo,,"59.911111111111, 10.752777777778"
Jacqueline Roque,1926-02-24T00:00:00Z,1986-10-15T00:00:00Z,Paris,Point(2.351827777 48.856577777),"48.856577777778, 2.3518277777778",Mougins,,"43.6, 6.9947222222222"
Hein Heckroth,1901-04-14T00:00:00Z,1970-07-07T00:00:00Z,Giessen,Point(8.666666666 50.583333333),"50.583333333333, 8.6666666666667",Amsterdam,,"52.383333333333, 4.9"
Pericle Fazzini,1913-05-04T00:00:00Z,1987-12-04T00:00:00Z,Grottammare,Point(13.868069444 42.9891),"42.9891, 13.868069444444",Rome,,"41.893055555556, 12.482777777778"
Beatrix Potter,1866-07-28T00:00:00Z,1943-12-22T00:00:00Z,Londres,Point(-0.1275 51.507222222),"51.507222222222, -0.1275",Lancashire,,"53.8, -2.6"
Marc-Aurèle de Foy Suzor-Coté,1869-04-06T00:00:00Z,1937-01-29T00:00:00Z,Victoriaville,Point(-71.966666666 46.05),"46.05, -71.966666666667",Daytona Beach,,"29.207222222222, -81.037777777778"
Max Beerbohm,1872-08-24T00:00:00Z,1956-05-20T00:00:00Z,Londres,Point(-0.1275 51.507222222),"51.507222222222, -0.1275",Rapallo,,"44.35, 9.2333333333333"
David Hare,1917-03-10T00:00:00Z,1992-12-21T00:00:00Z,New York,Point(-73.94 40.67),"40.67, -73.94",Jackson,,"43.475277777778, -110.76916666667"
Hélène Holzman,1891-08-30T00:00:00Z,1968-08-25T00:00:00Z,Iéna,Point(11.586388888 50.927222222),"50.927222222222, 11.586388888889",Giessen,,"50.583333333333, 8.6666666666667"
Nikolaos Gysis,1842-03-01T00:00:00Z,1901-01-03T00:00:00Z,Tinos,Point(25.166666666 37.533333333),"37.533333333333, 25.166666666667",Munich,,"48.133333333333, 11.566666666667"
